"Nom","Regime juridique","Site internet","Nombre de réunions annuelles","Député","Rôle","Nomination"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Geneviève Colot","Membre suppléante","2002-08-01"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Geneviève Colot","Membre suppléante","2007-08-10"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. André Schneider","Membre suppléant","2000-10-11"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Lionnel Luca","Membre titulaire","2007-08-10"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Lionnel Luca","Membre titulaire","2002-08-01"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Marcel Dehoux","Membre titulaire","2000-12-12"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Yvan Lachaud","Membre suppléant","2005-10-20"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Simone Rignault","Membre titulaire","1996-10-03"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Lionnel Luca","Membre titulaire","2005-10-20"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Véronique Massonneau","Membre suppléante","2012-10-04"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. François Rochebloine","Membre suppléant","1997-09-19"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Danielle Bousquet","Membre titulaire","1997-09-19"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Yvan Lachaud","Membre suppléant","2007-08-10"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Jean-Pierre Baeumler","Membre titulaire","2000-10-11"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Francisque Perrut","Membre suppléant","1996-10-03"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Yvan Lachaud","Membre suppléant","2002-08-01"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","M. Pierre-Christophe Baguet","Membre suppléant","2000-10-11"
"Observatoire national de la sécurité et de l'accessibilité des établissements d'enseignement","Article L. 239-2 du code de l'éducation","http://www.education.gouv.fr/ons/cid85832/presentation-missions-et-organisation-de-l-ons.html","77","Mme Martine David","Membre suppléante","1996-10-03"
"Conseil supérieur de l'Agence France-Presse","Article 4 de la loi n° 57-32 du 10 janvier 1957","https://www.afp.com/fr/lagence/propos/les-gouvernances",,"M. Michel Françaix","Membre titulaire","2015-07-16"
"Conseil supérieur de l'Agence France-Presse","Article 4 de la loi n° 57-32 du 10 janvier 1957","https://www.afp.com/fr/lagence/propos/les-gouvernances",,"M. Gaël Le Bohec","Membre titulaire","2017-11-09"
"Conseil supérieur de l'Agence France-Presse","Article 4 de la loi n° 57-32 du 10 janvier 1957","https://www.afp.com/fr/lagence/propos/les-gouvernances",,"Mme Sarah Legrain","Membre titulaire","2022-09-28"
"Conseil supérieur de l'Agence France-Presse","Article 4 de la loi n° 57-32 du 10 janvier 1957","https://www.afp.com/fr/lagence/propos/les-gouvernances",,"M. Bruno Bilde","Membre titulaire","2024-10-02"
"Haut Conseil de la famille, de l'enfance et de l'âge – Enfance et adolescence","Article L. 142-1 du code de l'action sociale et des familles","http://www.hcfea.fr/","1","M. Frédéric Boccaletti","Membre titulaire","2024-11-06"
"Haut Conseil de la famille, de l'enfance et de l'âge – Enfance et adolescence","Article L. 142-1 du code de l'action sociale et des familles","http://www.hcfea.fr/","1","Mme Michèle Peyron","Membre titulaire","2017-10-16"
"Haut Conseil de la famille, de l'enfance et de l'âge – Enfance et adolescence","Article L. 142-1 du code de l'action sociale et des familles","http://www.hcfea.fr/","1","Mme Maud Petit","Membre titulaire","2022-10-21"
"Comité des rémunérations du comité d'organisation des jeux Olympiques et Paralympiques d'hiver des Alpes françaises 2030",,,,"  ",,
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Christian Ménard","Membre titulaire","2011-01-26"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","Mme Olga Givernet","Membre titulaire","2022-10-21"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","Mme Nicole Sanquer","Membre titulaire","2017-12-01"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Tematai Le Gayic","Membre titulaire","2024-02-06"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Moerani Frébault","Membre titulaire","2024-11-06"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Guy Teissier","Membre titulaire","2012-10-04"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Patrice Calméjane","Membre titulaire","2011-01-26"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Moetai Brotherson","Membre titulaire","2022-10-21"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. Moetai Brotherson","Membre titulaire","2017-12-01"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","Mme Mereana Reid Arbelot","Membre titulaire","2024-11-06"
"Commission consultative de suivi des conséquences des essais nucléaires","Article 7 de la loi n° 2010-2 du 5 janvier 2010","https://www.gouvernement.fr/civen-faq-3022","1","M. François André","Membre titulaire","2012-10-04"
"Comité chargé d'assister la plate-forme nationale des interceptions judiciaires","Article 230-45 du code de procédure pénale",,,"M. Éric Pauget","Membre titulaire","2022-10-21"
"Comité chargé d'assister la plate-forme nationale des interceptions judiciaires","Article 230-45 du code de procédure pénale",,,"Mme Caroline Yadan","Membre titulaire","2024-11-06"
"Comité chargé d'assister la plate-forme nationale des interceptions judiciaires","Article 230-45 du code de procédure pénale",,,"M. Jean-Michel Fauvergue","Membre titulaire","2017-10-19"
"Comité chargé d'assister la plate-forme nationale des interceptions judiciaires","Article 230-45 du code de procédure pénale",,,"M. Sébastien Pietrasanta","Membre titulaire","2014-11-27"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"Mme Danielle Simonnet","Membre titulaire","2024-11-28"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"Mme Anne Grommerch","Membre titulaire","2013-03-05"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"Mme Véronique Louwagie","Membre titulaire","2022-08-06"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"M. Nicolas Forissier","Membre titulaire","2018-01-15"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"Mme Cendra Motin","Membre titulaire","2020-11-03"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"M. David Amiel","Membre titulaire","2024-11-28"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"M. Guillaume Bachelay","Membre titulaire","2013-03-05"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"M. Pascal Lecamp","Membre titulaire","2022-08-06"
"Comité national d'orientation de la société anonyme Bpifrance","Article 7-2 de l'ordonnance n° 2005-722 du 29 juin 2005","http://www.bpi-group.com/fr/qui-sommes-nous/notre-equipe.html",,"Mme Olivia Grégoire","Membre titulaire","2018-01-15"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"Mme Bénédicte Taurine","Membre suppléante","2017-12-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"M. Jean-Bernard Sempastous","Membre titulaire","2017-12-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"Mme Sandrine Dogor-Such","Membre titulaire","2024-11-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"M. Benoit Mournet","Membre titulaire","2022-10-21"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"M. Vincent Bru","Membre suppléant","2017-12-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"Mme Laurence Gayte","Membre titulaire","2017-12-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"M. Denis Fégné","Membre titulaire","2024-11-06"
"Comité de massif des Pyrénées","Article 7 de la loi n° 85-30 du 9 janvier 1985","http://www.cget.gouv.fr/montagne/commissariats-de-massifs",,"Mme Sandrine Dogor-Such","Membre titulaire","2022-10-21"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"M. Franck Riester","Membre suppléant","2012-10-16"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"M. Alexis Izard","Membre titulaire","2022-10-21"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"Mme Odette Grzegrzulka","Membre suppléante","2000-10-12"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"M. Didier Mathus","Membre suppléant","2007-08-01"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"M. Denis Jacquat","Membre suppléant","1996-05-10"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"M. Georges Hage","Membre suppléant","1989-12-14"
"Conseil d'administration de l'Institut national de l'audiovisuel (INA)","Article 50 de la loi n° 86-1067 du 30 septembre 1986","https://institut.ina.fr/institut/organisation/le-conseil-d-administration",,"Mme Sophie Taillé-Polian","Membre titulaire","2024-11-06"
